ecfp_feature_1,ecfp_feature_2,ecfp_feature_3,ecfp_feature_10,ecfp_feature_12,ecfp_feature_16,ecfp_feature_19,ecfp_feature_22,ecfp_feature_27,ecfp_feature_29,ecfp_feature_30,ecfp_feature_33,ecfp_feature_34,ecfp_feature_36,ecfp_feature_38,ecfp_feature_39,ecfp_feature_45,ecfp_feature_54,ecfp_feature_55,ecfp_feature_58,ecfp_feature_73,ecfp_feature_78,ecfp_feature_80,ecfp_feature_81,ecfp_feature_86,ecfp_feature_90,ecfp_feature_94,ecfp_feature_99,ecfp_feature_100,ecfp_feature_104,ecfp_feature_105,ecfp_feature_108,ecfp_feature_110,ecfp_feature_111,ecfp_feature_121,ecfp_feature_122,ecfp_feature_123,ecfp_feature_125,smiles
1,0,1,1,1,0,0,1,0,0,3,2,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,CC1(C)CC2CC1C2=O
1,1,0,1,1,0,0,0,0,0,3,1,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,2,0,CC1(O)CC2CC1C2=O
0,0,0,1,1,0,1,0,0,0,2,2,0,1,0,1,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,1,0,0,2,2,0,CC1(C)CC2CC2C=C1
1,0,0,1,0,2,1,0,1,0,1,2,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,2,2,0,CC1(C)CC2OC2C=C1
0,1,0,0,1,1,1,0,0,1,4,2,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,CC1(C)CC2CCC1C2
0,0,1,1,1,1,0,0,0,0,3,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,CC1(C)CC2COC1C2
0,0,0,1,0,0,0,0,0,0,3,2,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,3,1,1,CC1(C)CC2CCC2=C1
0,1,0,1,1,0,0,0,1,0,2,1,1,1,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,1,2,0,CC1(O)CC=CC2CC12
1,1,0,2,0,1,0,0,2,0,3,1,0,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,CC1(O)CCC2OC2C1
0,0,0,2,0,0,2,0,1,0,2,2,0,1,0,0,1,0,0,0,0,0,1,4,0,0,2,0,0,1,0,0,0,0,0,2,1,0,CC1(CCC=CC=C1)C
0,1,0,1,0,0,1,0,1,0,2,1,0,1,0,1,1,0,0,0,0,0,1,4,0,0,2,0,0,1,0,0,0,0,0,1,1,0,CC1(O)CCC=CC=C1
0,0,1,0,1,3,1,0,0,0,1,2,2,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,CC1(C)OCOC1C#C
0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,3,0,0,CC1(N=CNC1=O)C#C
0,0,0,1,0,0,0,2,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2,0,0,CC1(N=CNC1=O)C#N
0,1,0,0,3,3,1,0,0,0,2,1,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,OC1(CC#C)C2CC1C2
1,1,0,0,2,1,1,0,0,0,1,1,1,2,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,OC1(CC#C)C2CC1O2
0,1,0,1,0,1,1,0,0,0,1,2,1,2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,CC1(CC#C)CC(=O)O1
0,0,1,2,0,0,2,0,0,0,1,3,2,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,CC1(CC#C)CC1C#C
0,0,0,1,0,0,1,1,0,0,1,3,2,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,0,CC1(CC#C)CC1C#N
0,0,1,2,0,0,1,1,0,0,1,2,2,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,CC1(CC#N)CC1C#C
0,0,0,2,0,0,1,0,0,0,1,2,1,2,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,CC1(CC#C)CC1C=O
0,0,0,1,0,0,1,0,2,1,1,2,1,2,1,2,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,CC1(CC#C)CN1C=O
0,0,0,2,0,0,0,1,0,0,1,1,1,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,1,1,0,CC1(CC#N)CC1C=O
0,0,0,1,0,0,0,1,2,1,1,1,1,2,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,CC1(CC#N)CN1C=O
1,0,0,1,0,1,1,0,2,0,1,2,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,CC1(CC#C)CC2OC12
0,1,0,1,0,1,2,0,0,0,2,1,1,2,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,OC1(CC#C)CCC=C1
1,2,0,0,0,2,1,0,0,0,2,2,1,2,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,CC1(OCCO1)CC#C
1,2,0,0,0,2,0,1,0,0,2,1,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,4,1,0,0,CC1(OCCO1)CC#N
0,0,1,0,0,1,1,0,0,0,2,1,4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,CC1(CO1)C#CCC#C
0,1,1,2,1,0,1,0,0,0,3,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,OC1(CC1)C1CC1C#C
1,0,0,2,1,1,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,3,0,CC1(CC1)C1OC2CC12
0,0,1,0,0,2,2,2,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,1,1,1,0,CC1(CO1)C1CC=CC1
0,1,0,2,0,1,2,2,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,1,0,0,0,0,2,0,OC1(CC1)C1CC=CC1
0,1,1,1,0,1,0,0,1,0,2,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,2,0,OC1(CC1C1CO1)C=O
0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,CC1(CC1CC=O)C#N
0,0,0,0,2,1,2,1,1,0,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,CC1(CC2CC1C2)C#N
0,0,0,0,1,1,1,1,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,1,2,0,CC1(CN2CC1C2)C#N
1,1,0,0,2,1,1,1,0,0,3,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,OC1(CC2CC1C2)C#N
0,1,0,3,1,0,0,0,0,2,5,0,0,1,0,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,C1CC(C1)CC2(CC2)O
0,1,0,3,1,1,1,0,0,1,4,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,OC1(CC2CCO2)CC1
0,1,2,3,1,1,0,0,0,2,4,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,C1CC1(CC2COC2)O
1,1,0,3,0,0,1,0,1,2,3,0,1,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,C#CCCC1(CCC1)O
0,0,1,1,0,0,2,1,1,0,2,1,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,CC1(CCC1C#C)C#N
0,0,1,1,0,0,2,1,1,0,1,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,CC1(CNC1C#C)C#N
0,0,0,1,0,0,1,2,1,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,1,1,1,CC1(CNC1C#N)C#N
0,1,0,0,0,0,2,1,0,0,1,0,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,2,1,1,0,1,0,0,0,0,1,1,OC1(CNC1C#N)C#C
0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,OC1(CNC1C#C)C=O
0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,OC1(CNC1C#N)C=O
0,0,0,2,0,1,1,1,1,0,2,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,CC1(CCC1C=O)C#N
1,0,1,1,0,1,1,1,0,0,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,CC1(OCC1C=O)C#N
1,0,0,1,0,1,2,0,1,0,2,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,CC1(CCC2OC12)C#C
1,0,0,1,0,1,1,1,2,0,2,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,CC1(CCC2OC12)C#N
1,0,1,0,1,2,1,1,1,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,CC1(OCC2OC12)C#N
1,0,0,1,0,1,1,1,1,0,3,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,NC1(CCC2OC12)C#N
1,1,0,1,0,1,1,0,1,0,2,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,OC1(CCC2OC12)C#C
1,1,0,2,0,1,0,1,1,0,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,OC1(CCC2OC12)C#N
1,1,0,3,0,1,0,0,1,0,2,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,OC1(CCC2OC12)C=O
1,1,0,2,1,0,0,0,0,1,4,0,0,1,0,1,2,1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,C1CC1OCC2(CC2)O
0,1,1,1,0,1,1,0,0,0,3,0,1,1,0,1,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,OC1(CCC=C1)C1CO1
0,0,0,3,0,1,1,0,1,0,2,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,CC1(CCOC1=O)C#C
0,0,0,2,1,1,1,0,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,1,0,1,CC1(NCCC1=O)C#C
0,0,1,1,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,1,1,0,1,2,1,CC12C(OC1=O)C2C#C
0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,2,1,OC12C(OC1=O)C2C#C
0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,1,1,0,0,1,0,0,0,2,1,0,0,0,0,1,1,2,3,0,CC12C3N1C=NC2C3=O
1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,2,3,0,CC12C3N=CN1C(=O)C23
1,0,0,2,1,1,0,0,1,0,2,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,2,0,CC12C3CC(CN13)C2=O
1,0,0,1,0,0,0,0,0,0,2,3,1,2,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,2,1,0,CC12C3N1CC2(C)C3=O
0,1,1,1,1,1,0,0,0,0,3,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,0,CC12C3CC1C(=O)N2C3
1,1,1,0,0,1,0,0,1,0,1,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,0,CC12C3CN1C(=N)C2O3
1,1,2,1,0,1,0,0,0,0,1,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,CC12C3CN1C(=O)C2O3
0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,3,0,CC12C3C(C#C)C1CN23
1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,4,0,CC12C3OC1C(C#C)C23
1,1,0,2,1,0,0,0,0,1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,3,0,CC12C3CC1NC(=O)C23
0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,1,0,0,1,2,0,CC12C3N1CC2OC3=O
1,1,0,0,1,1,0,0,0,0,3,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,CC12C3CC1OCCN23
0,0,0,1,0,2,0,0,1,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,1,1,0,2,2,0,CC12C(OC1=O)C1CN21
0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,2,0,0,1,0,1,0,1,0,0,0,3,0,OC12C3CC3C1NC2=O
0,2,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2,1,0,0,3,0,OC12C3CC3C1OC2=O
1,0,1,0,0,0,2,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,1,2,0,CC12C=CCN1C2C#C
0,1,0,1,0,1,1,1,0,0,3,0,0,1,0,1,1,0,0,1,0,0,0,2,1,0,0,0,1,1,1,1,0,0,1,0,1,0,OC12C=CCC1CC2=O
0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,1,1,1,1,0,1,0,1,1,0,OC12C=CCC1NC2=N
0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,2,1,1,0,0,1,1,1,1,0,0,0,0,1,0,OC12C=CCC1NC2=O
0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,1,1,0,0,1,1,1,1,1,1,0,0,1,0,OC12C=CCC1OC2=O
0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3,0,CC12OC(=O)C1C1CC21
0,0,0,2,0,0,1,0,0,0,2,1,0,1,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1,1,0,0,0,0,1,2,1,1,CC12NC(=O)C1CC=C2
1,0,0,1,0,1,0,0,0,0,4,1,0,1,1,2,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,CC12CC(C1)C(=O)OC2
0,1,1,1,0,0,1,0,0,0,3,0,1,1,0,4,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,OC12CC(C1)C(C2)C#C
1,0,0,0,0,1,2,1,0,0,2,1,1,2,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,CC12CC(C1)C2(N)C#N
0,1,0,1,0,0,0,2,0,0,2,1,0,1,1,3,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,1,0,CC12CC(C1)C=C2C=O
0,0,0,1,0,0,1,0,0,0,4,1,0,1,0,2,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,3,1,CC12CC(C1)C=CCC2
0,0,0,0,1,0,1,1,0,0,4,1,0,1,1,2,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,1,0,1,1,0,CC12CC(C1)CC=CC2
1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,CC12CC(C=C1)C(=O)O2
0,0,1,1,0,0,0,0,0,0,2,2,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,2,1,0,CC12CC(N=CN1)C2=O
1,0,1,1,0,2,0,1,0,0,4,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,CC12CC(CC1)C21CO1
0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,1,1,0,CC12CC(NC1=O)C=C2
0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,2,1,1,0,1,1,0,0,2,0,1,0,0,1,0,0,0,1,1,1,0,1,0,OC12CC(NC1=O)C=C2
0,0,1,1,0,1,1,0,0,0,2,1,0,1,0,1,0,0,0,1,0,0,1,2,2,1,0,0,1,1,0,0,0,0,0,1,1,0,CC12CC(CC=C1)C2=O
0,1,0,1,0,1,1,0,1,1,2,0,0,1,0,2,0,0,0,1,0,0,1,2,2,0,0,0,1,1,0,0,0,0,0,0,1,0,OC12CC(CC=C1)C2=O
0,1,0,1,0,0,1,0,0,0,4,1,0,2,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,1,1,0,CC12CC1(O)C=CCC2
0,1,1,0,0,1,1,0,0,0,2,1,1,3,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,OC12CC1(CC#C)OC2
0,0,0,1,0,0,1,0,0,0,1,1,2,2,0,0,1,0,0,1,1,1,2,0,0,1,0,1,1,0,0,1,0,0,0,2,0,0,CC12CC1(NC2=O)C#C
0,0,0,1,0,1,1,1,0,0,4,1,1,2,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,CC12CC1(CCO2)C#N
0,2,0,1,1,1,0,0,1,0,2,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,0,CC12CC1C(=O)C(=N)O2
0,2,2,1,0,0,1,0,0,0,2,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,2,0,OC12CC1C(=O)C2C#C
0,1,0,1,0,0,0,1,1,0,2,0,0,2,0,2,0,0,0,1,1,0,2,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,OC12CC1C(=N)NC2=O
0,1,0,1,0,1,0,0,1,0,4,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,2,0,OC12CC1C(=N)OCC2
0,1,0,0,0,0,1,0,0,0,3,1,1,1,0,2,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,CC12CC1C(=CC2)C#C
0,1,1,0,0,0,1,1,1,0,3,1,1,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,CC12CC1C(N)(C2)C#N
0,1,1,1,0,0,0,0,0,0,2,1,0,2,0,3,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,1,1,1,0,CC12CC1C(O)(C2)C=O
0,0,1,1,0,0,1,0,0,0,3,1,1,1,0,1,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,2,2,0,CC12CC1C(CC2)C#C
0,0,1,2,0,0,2,0,0,0,3,1,0,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1,0,1,1,1,CC12CC1C1(CC1)C=C2
0,0,1,2,0,1,2,0,0,0,2,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,1,0,0,1,0,0,1,1,0,CC12OC1C1(CC1)C=C2
0,2,1,2,0,0,2,0,0,0,3,0,0,2,1,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,1,0,OC12CC1C1(CC1)C=C2
0,1,2,0,1,0,1,0,0,0,1,0,1,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,4,0,OC12CC1C1C(C#C)C21
0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,2,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,3,1,OC12CC1C1C2OC1=O
0,1,0,1,1,1,1,0,0,1,2,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,0,CC12CC1C1OC(=O)C21
0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,3,0,CC12NC1C1OC(=O)C21
0,1,1,1,1,1,1,0,0,1,2,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,0,OC12CC1C1OC(=O)C21
0,0,0,0,1,1,0,0,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,1,0,1,1,3,0,CC12CC1C1CC1OC2
0,0,1,1,0,0,0,1,0,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,1,2,1,1,0,0,0,1,1,0,0,1,2,0,CC12NC1C1NC21C=O
0,1,1,1,1,0,0,0,0,0,3,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,3,0,OC12CC1C1CC2C1=O
0,1,1,1,2,0,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,3,0,OC12CC1C1NC2C1=O
0,0,0,1,0,1,0,1,1,0,4,1,0,1,0,2,2,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,3,0,CC12CC1C1CCC1C2
0,0,1,1,0,1,1,0,1,0,3,1,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,3,0,CC12CC1C1CCC1O2
0,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,CC12CC(=CC1O2)C#C
0,1,0,0,0,0,1,1,1,0,2,1,1,1,0,1,0,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,CC12CC1C=C(C2)C#C
0,0,1,0,0,1,0,0,0,1,3,1,1,1,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,0,CC12CC1N=C1OCC21
0,0,0,1,0,1,0,0,0,0,3,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,2,1,0,CC12CC1N=COCC2
0,1,0,2,0,1,0,0,0,0,3,0,1,1,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,2,0,OC12CC1N=COCC2
0,0,0,1,0,1,0,0,1,0,4,1,0,1,0,2,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,2,0,CC12CC1CC(=O)NC2
0,0,0,2,1,0,0,0,0,0,3,1,0,1,0,2,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,CC12CC1NC(=O)CC2
1,0,1,0,1,1,1,0,0,0,3,1,1,1,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,CC12CC1CC(C2)C#C
1,0,0,1,1,1,0,0,0,0,3,2,0,1,0,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,2,0,CC12CC1CC(C2)C=O
0,0,0,1,0,1,0,0,1,0,3,1,0,1,0,2,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,CC12CC1CN(C2)C=O
1,0,0,0,2,1,0,0,0,0,4,1,0,1,0,2,0,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,CC12CC1CC1CC1C2
2,0,0,1,1,2,0,0,2,0,3,1,0,1,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,3,0,CC12CC1CC1OC1C2
0,1,0,1,1,1,0,0,2,0,1,1,0,2,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,CC12OC1CC2(O)C=O
1,0,0,0,0,1,1,0,0,0,2,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,CC12CC1CC=C2C#C
1,1,1,0,0,1,1,0,0,0,3,0,1,1,0,2,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,OC12CC1CC=C2C#C
0,1,0,1,0,2,0,1,0,0,2,1,0,1,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,CC12CC1CC=C2C=O
0,1,0,2,0,0,0,1,0,0,3,1,0,1,0,2,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,1,0,1,0,0,CC12CN1CC=C2C=O
0,1,0,1,0,2,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,CC12OC1CC=C2C=O
0,2,0,1,0,2,0,1,0,0,2,0,0,1,0,3,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,OC12CC1CC=C2C=O
0,0,0,1,0,1,0,1,0,0,2,1,0,1,0,1,0,0,0,2,0,0,1,2,1,0,0,0,1,1,0,0,0,1,0,1,1,0,CC12CC1CC=CC2=O
0,1,0,1,0,1,0,1,0,0,2,0,0,1,0,2,0,0,0,1,1,0,1,2,1,0,0,0,1,1,0,0,0,0,1,0,1,0,OC12CC1CC=CC2=O
0,1,0,0,0,1,1,1,1,0,2,1,0,1,0,1,0,0,0,0,0,0,0,4,1,0,2,0,0,1,0,0,0,0,0,1,1,0,CC12CC1CC=CC=C2
0,1,0,0,0,1,1,1,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,4,2,0,2,0,0,1,0,1,0,0,1,0,1,0,OC12CC1CC=CC=C2
